city,timestamp,temperature,season
New York,2010-04-16,7.0416327747387495,spring
New York,2010-04-17,7.781106756879345,spring
New York,2010-04-18,6.65014605127528,spring
New York,2010-04-19,15.52318961648657,spring
New York,2010-04-20,12.47642386526842,spring
New York,2010-04-21,10.25710211630496,spring
New York,2010-04-22,6.1045780090463175,spring
New York,2010-04-23,9.48098463291869,spring
New York,2010-04-24,7.997482354310689,spring
New York,2010-04-25,16.73641668602052,spring
New York,2010-04-26,5.044600859312058,spring
New York,2010-04-27,1.0270345035197668,spring
New York,2010-04-28,18.52853237668115,spring
New York,2010-04-29,3.14496560908354,spring
New York,2010-04-30,5.942502429907183,spring
New York,2010-05-01,11.630516813512779,spring
New York,2010-05-02,4.955981516010977,spring
New York,2010-05-03,0.35374484442528775,spring
New York,2010-05-04,8.488068195724765,spring
New York,2010-05-05,1.954422289601549,spring
New York,2010-05-06,12.48852056059944,spring
New York,2010-05-07,8.862400924298818,spring
New York,2010-05-08,6.680845321491791,spring
New York,2010-05-09,12.426656883658236,spring
New York,2010-05-10,7.809140845431708,spring
New York,2010-05-11,9.300062994021577,spring
New York,2010-05-12,17.888009362957057,spring
New York,2010-05-13,18.052002024918615,spring
New York,2010-05-14,6.411102666054837,spring
New York,2010-05-15,0.387389922163452,spring
New York,2010-05-16,17.051917638462523,spring
New York,2010-05-17,9.818311546701247,spring
New York,2010-05-18,4.093245398161887,spring
New York,2010-05-19,8.394599262128382,spring
New York,2010-05-20,6.641126676041427,spring
New York,2010-05-21,3.034710379200276,spring
New York,2010-05-22,14.21112350222929,spring
New York,2010-05-23,-0.8562291791060002,spring
New York,2010-05-24,3.6813111626803483,spring
New York,2010-05-25,7.27957229259217,spring
New York,2010-05-26,7.610964399628632,spring
New York,2010-05-27,1.665450132839183,spring
New York,2010-05-28,17.431334635996105,spring
New York,2010-05-29,12.22779562029784,spring
New York,2010-05-30,15.756003637831666,spring
New York,2010-05-31,14.171159659820074,spring
New York,2010-06-01,30.31779156175981,summer
New York,2010-06-02,19.495549541080184,summer
New York,2010-06-03,19.773480514509362,summer
New York,2010-06-04,26.952551562946425,summer
New York,2010-06-05,21.03684822270759,summer
New York,2010-06-06,22.054377993983632,summer
New York,2010-06-07,16.217290888504134,summer
New York,2010-06-08,24.401516517963586,summer
New York,2010-06-09,7.381652799133114,summer
New York,2010-06-10,24.22523273681397,summer
New York,2010-06-11,21.03856642932538,summer
New York,2010-06-12,30.965023616881666,summer
New York,2010-06-13,26.968678667332284,summer
New York,2010-06-14,31.87646092424858,summer
New York,2010-06-15,14.58914039516962,summer
New York,2010-06-16,21.941034532702357,summer
New York,2010-06-17,30.492577734338383,summer
New York,2010-06-18,35.35814893485072,summer
New York,2010-06-19,35.84197704174814,summer
New York,2010-06-20,24.637329491157583,summer
New York,2010-06-21,26.79044745789293,summer
New York,2010-06-22,24.35285953609441,summer
New York,2010-06-23,24.26766740109745,summer
New York,2010-06-24,18.971002259376654,summer
New York,2010-06-25,22.159923273186614,summer
New York,2010-06-26,24.033844576487688,summer
New York,2010-06-27,32.040349301476354,summer
New York,2010-06-28,23.638950916365914,summer
New York,2010-06-29,24.100199662087242,summer
New York,2010-06-30,19.97261636498918,summer
New York,2010-07-01,23.594236074698514,summer
New York,2010-07-02,18.673967770221907,summer
New York,2010-07-03,32.38429852011337,summer
New York,2010-07-04,24.231769954282463,summer
New York,2010-07-05,29.00862501061635,summer
New York,2010-07-06,34.44140498756025,summer
New York,2010-07-07,24.773068372356068,summer
New York,2010-07-08,20.50009538206441,summer
New York,2010-07-09,23.907867391564828,summer
New York,2010-07-10,23.58904548744857,summer
New York,2010-07-11,20.158849004751904,summer
New York,2010-07-12,22.01698807794392,summer
New York,2010-07-13,22.318036226577192,summer
New York,2010-07-14,24.539168905440853,summer
New York,2010-07-15,24.14664640467903,summer
New York,2010-07-16,28.34845311448053,summer
New York,2010-07-17,18.26624450867049,summer
New York,2010-07-18,27.216279814172943,summer
New York,2010-07-19,23.902875935831716,summer
New York,2010-07-20,20.716210246097663,summer
New York,2010-07-21,24.648373195661286,summer
New York,2010-07-22,20.045742168601347,summer
New York,2010-07-23,22.463978674531333,summer
New York,2010-07-24,23.857209991634566,summer
New York,2010-07-25,17.98005360504471,summer
New York,2010-07-26,23.976228775823575,summer
New York,2010-07-27,20.82336316306514,summer
New York,2010-07-28,22.981408853455054,summer
New York,2010-07-29,24.193705616740683,summer
New York,2010-07-30,17.07203873479643,summer
New York,2010-07-31,22.47361990287974,summer
New York,2010-08-01,21.171081946265538,summer
New York,2010-08-02,33.036511779353326,summer
New York,2010-08-03,27.237192121685386,summer
New York,2010-08-04,14.397243938648266,summer
New York,2010-08-05,20.149634750669527,summer
New York,2010-08-06,32.27924499708967,summer
New York,2010-08-07,29.220022865548962,summer
New York,2010-08-08,24.8508018245166,summer
New York,2010-08-09,21.07643879526681,summer
New York,2010-08-10,15.55012253585258,summer
New York,2010-08-11,21.529293676606727,summer
New York,2010-08-12,17.220981317365815,summer
New York,2010-08-13,32.83927852811806,summer
New York,2010-08-14,26.49794550827727,summer
New York,2010-08-15,29.9336320664884,summer
New York,2010-08-16,19.195656121463635,summer
New York,2010-08-17,24.204141578277316,summer
New York,2010-08-18,24.424032333767308,summer
New York,2010-08-19,32.15880420009738,summer
New York,2010-08-20,22.796755340031893,summer
New York,2010-08-21,24.042062839639055,summer
New York,2010-08-22,33.08568577703518,summer
New York,2010-08-23,25.268469751461488,summer
New York,2010-08-24,18.95702902169853,summer
New York,2010-08-25,27.54215509916256,summer
New York,2010-08-26,33.47104201992709,summer
New York,2010-08-27,30.32564702302649,summer
New York,2010-08-28,27.808206163088673,summer
New York,2010-08-29,20.20630808279971,summer
New York,2010-08-30,28.83220850921638,summer
New York,2010-08-31,34.66075840993178,summer
New York,2010-09-01,15.006596549088286,autumn
New York,2010-09-02,17.3430544243613,autumn
New York,2010-09-03,5.065622570218464,autumn
New York,2010-09-04,17.55075808022458,autumn
New York,2010-09-05,16.86614040078617,autumn
New York,2010-09-06,22.47661071755651,autumn
New York,2010-09-07,16.29155398309763,autumn
New York,2010-09-08,19.714949162370964,autumn
New York,2010-09-09,15.457722768908877,autumn
New York,2010-09-10,18.10390673468692,autumn
New York,2010-09-11,16.41637451660687,autumn
New York,2010-09-12,18.8026559942507,autumn
New York,2010-09-13,19.707179385151118,autumn
New York,2010-09-14,5.616358878220197,autumn
New York,2010-09-15,18.044199799111883,autumn
New York,2010-09-16,19.794899331394603,autumn
New York,2010-09-17,22.769368895997253,autumn
New York,2010-09-18,11.7189807500921,autumn
New York,2010-09-19,19.86451703722514,autumn
New York,2010-09-20,16.73318120485462,autumn
New York,2010-09-21,12.605071734484326,autumn
New York,2010-09-22,10.553669093487718,autumn
New York,2010-09-23,12.379374030757505,autumn
New York,2010-09-24,7.713853754286458,autumn
New York,2010-09-25,10.82258516556292,autumn
New York,2010-09-26,12.265596990738242,autumn
New York,2010-09-27,10.436418885329106,autumn
New York,2010-09-28,11.337366671434769,autumn
New York,2010-09-29,14.255245781450533,autumn
New York,2010-09-30,14.869330790298491,autumn
New York,2010-10-01,15.527496761663045,autumn
New York,2010-10-02,25.821639078788607,autumn
New York,2010-10-03,3.1155800229791293,autumn
New York,2010-10-04,20.180046367611883,autumn
New York,2010-10-05,15.57385757456228,autumn
New York,2010-10-06,12.05943117307345,autumn
New York,2010-10-07,17.76288587019764,autumn
New York,2010-10-08,11.079032064850495,autumn
New York,2010-10-09,19.660705034557903,autumn
New York,2010-10-10,11.197963503057407,autumn
New York,2010-10-11,20.070130795089092,autumn
New York,2010-10-12,20.205018908041552,autumn
New York,2010-10-13,11.839708722927794,autumn
New York,2010-10-14,15.2080455494684,autumn
New York,2010-10-15,14.685029809100444,autumn
New York,2010-10-16,13.459752470679256,autumn
New York,2010-10-17,19.26090058296725,autumn
New York,2010-10-18,12.895475337523058,autumn
New York,2010-10-19,11.365915378918059,autumn
New York,2010-10-20,17.32396814340013,autumn
New York,2010-10-21,24.223521103530203,autumn
New York,2010-10-22,17.42854400521582,autumn
New York,2010-10-23,15.371175063713364,autumn
New York,2010-10-24,11.768005901697144,autumn
New York,2010-10-25,15.217140364545857,autumn
New York,2010-10-26,22.100464591812358,autumn
New York,2010-10-27,17.321261855948215,autumn
New York,2010-10-28,9.670225107702226,autumn
New York,2010-10-29,11.227570647545477,autumn
New York,2010-10-30,2.073257505681763,autumn
New York,2010-10-31,12.0224430348059,autumn
New York,2010-11-01,22.061509623429018,autumn
New York,2010-11-02,15.322315767970766,autumn
New York,2010-11-03,15.02729945409659,autumn
New York,2010-11-04,7.905683493603684,autumn
New York,2010-11-05,19.097856394501175,autumn
New York,2010-11-06,7.410051511305432,autumn
New York,2010-11-07,19.87057863744812,autumn
New York,2010-11-08,14.565747959804483,autumn
New York,2010-11-09,22.549581097093785,autumn
New York,2010-11-10,14.942705686356348,autumn
New York,2010-11-11,16.15894522053439,autumn
New York,2010-11-12,17.800133455778322,autumn
New York,2010-11-13,11.772079014614144,autumn
New York,2010-11-14,16.021596453935985,autumn
New York,2010-11-15,9.685033862974949,autumn
New York,2010-11-16,10.300402713601493,autumn
New York,2010-11-17,13.430688649159748,autumn
New York,2010-11-18,22.53919595672974,autumn
New York,2010-11-19,12.786185011697729,autumn
New York,2010-11-20,19.073934681526055,autumn
New York,2010-11-21,14.072504326866046,autumn
New York,2010-11-22,7.1336251141185,autumn
New York,2010-11-23,20.69449887370493,autumn
New York,2010-11-24,17.21784718648327,autumn
New York,2010-11-25,18.717426452327622,autumn
New York,2010-11-26,14.462892522488966,autumn
New York,2010-11-27,11.026589473947514,autumn
New York,2010-11-28,14.95035804962016,autumn
New York,2010-11-29,10.422159519261662,autumn
New York,2010-11-30,16.564549213233295,autumn
New York,2010-12-01,1.8513557385447263,winter
New York,2010-12-02,-1.2463646110699926,winter
New York,2010-12-03,5.910854335982183,winter
New York,2010-12-04,9.224175155252182,winter
New York,2010-12-05,-5.8902535133276634,winter
New York,2010-12-06,-1.2273612309255213,winter
New York,2010-12-07,2.2097119564524554,winter
New York,2010-12-08,-1.763924048321718,winter
New York,2010-12-09,-2.0694595182270543,winter
New York,2010-12-10,-7.445584257525699,winter
New York,2010-12-11,0.9892357839243515,winter
New York,2010-12-12,-0.4568615513209376,winter
New York,2010-12-13,3.247138817786124,winter
New York,2010-12-14,12.282655891827325,winter
New York,2010-12-15,-1.4721962937202648,winter
New York,2010-12-16,2.0158850650658704,winter
New York,2010-12-17,-1.5323758974925161,winter
New York,2010-12-18,-5.319156515508188,winter
New York,2010-12-19,1.3360546057614833,winter
New York,2010-12-20,6.98284320180303,winter
New York,2010-12-21,3.1765476273143705,winter
New York,2010-12-22,0.029279391137254255,winter
New York,2010-12-23,0.6125120530200787,winter
New York,2010-12-24,4.010868421114341,winter
New York,2010-12-25,-7.4253582061327785,winter
New York,2010-12-26,-8.837992727293946,winter
New York,2010-12-27,-3.631832041607791,winter
New York,2010-12-28,1.1870220878831774,winter
New York,2010-12-29,5.107132490713429,winter
New York,2010-12-30,4.62663830911516,winter
New York,2010-12-31,1.1027101417833938,winter
New York,2011-01-01,-9.958244923257654,winter
New York,2011-01-02,-5.440554118293505,winter
New York,2011-01-03,-6.84462685563962,winter
New York,2011-01-04,-1.0848696834497082,winter
New York,2011-01-05,-2.2461712967255276,winter
New York,2011-01-06,0.021050726263524958,winter
New York,2011-01-07,5.7057349741083065,winter
New York,2011-01-08,3.194329154342188,winter
New York,2011-01-09,-11.632563820507123,winter
New York,2011-01-10,9.616341779634478,winter
New York,2011-01-11,1.7945951470613393,winter
New York,2011-01-12,-3.4700339481676874,winter
New York,2011-01-13,-1.9689914412662173,winter
New York,2011-01-14,-1.8418688487558215,winter
New York,2011-01-15,-3.4798560233352887,winter
New York,2011-01-16,-0.7921878015537511,winter
New York,2011-01-17,2.7655941748650026,winter
New York,2011-01-18,0.034771759206898685,winter
New York,2011-01-19,-1.9910354596253157,winter
New York,2011-01-20,8.48161309468474,winter
New York,2011-01-21,1.9074569240720787,winter
New York,2011-01-22,1.1829340092533391,winter
New York,2011-01-23,13.517524622571804,winter
New York,2011-01-24,-0.709897068370212,winter
New York,2011-01-25,5.884277574885499,winter
New York,2011-01-26,5.3007823465543416,winter
New York,2011-01-27,4.607250870708252,winter
New York,2011-01-28,-8.57534591852136,winter
New York,2011-01-29,-3.119806876972731,winter
New York,2011-01-30,0.1491229044104607,winter
New York,2011-01-31,-1.5012912657863642,winter
New York,2011-02-01,4.805255172842265,winter
New York,2011-02-02,-3.667753470653041,winter
New York,2011-02-03,0.724085688498951,winter
New York,2011-02-04,-0.9330703616914181,winter
New York,2011-02-05,3.251096402200358,winter
New York,2011-02-06,7.705460294838024,winter
New York,2011-02-07,5.133008686419417,winter
New York,2011-02-08,-2.802057102045168,winter
New York,2011-02-09,3.056607079498389,winter
New York,2011-02-10,4.721520177122152,winter
New York,2011-02-11,-0.9490647873794605,winter
New York,2011-02-12,9.243868491566833,winter
New York,2011-02-13,-10.224416079449243,winter
New York,2011-02-14,-0.5606331750462242,winter
New York,2011-02-15,6.994274499337237,winter
New York,2011-02-16,-4.248740222807632,winter
New York,2011-02-17,-0.41856383968041927,winter
New York,2011-02-18,-1.9830244904592211,winter
New York,2011-02-19,0.10070544039598615,winter
New York,2011-02-20,0.208762204255675,winter
New York,2011-02-21,5.0849921367396,winter
New York,2011-02-22,0.5822459243556095,winter
New York,2011-02-23,-3.0315115005561117,winter
New York,2011-02-24,2.853281771956819,winter
New York,2011-02-25,-1.8560518773709669,winter
New York,2011-02-26,-1.2566229116370122,winter
New York,2011-02-27,1.0173840400039045,winter
New York,2011-02-28,1.0720006706583405,winter
New York,2011-03-01,21.612214694695858,spring
New York,2011-03-02,8.868058058280777,spring
New York,2011-03-03,14.532980887665945,spring
New York,2011-03-04,13.256031752362924,spring
New York,2011-03-05,13.90244176773879,spring
New York,2011-03-06,9.311563350034623,spring
New York,2011-03-07,9.597968023760568,spring
New York,2011-03-08,13.487942448241828,spring
New York,2011-03-09,7.797618376731655,spring
New York,2011-03-10,13.431529458903944,spring
New York,2011-03-11,9.702604332549512,spring
New York,2011-03-12,14.258201476565047,spring
New York,2011-03-13,5.750199954061812,spring
New York,2011-03-14,8.78373658385209,spring
New York,2011-03-15,8.682816570904796,spring
New York,2011-03-16,10.867705562017544,spring
New York,2011-03-17,20.282645492670387,spring
New York,2011-03-18,6.396242723541905,spring
New York,2011-03-19,3.9655424854496637,spring
New York,2011-03-20,5.7102803506343776,spring
New York,2011-03-21,14.545135209671406,spring
New York,2011-03-22,12.395933465336718,spring
New York,2011-03-23,8.416033968288712,spring
New York,2011-03-24,13.633588140140636,spring
New York,2011-03-25,13.962325151124992,spring
New York,2011-03-26,9.979438430109333,spring
New York,2011-03-27,4.1833934481113815,spring
New York,2011-03-28,18.986418648281415,spring
New York,2011-03-29,10.096975063996034,spring
New York,2011-03-30,8.250306621013348,spring
New York,2011-03-31,11.866609476503204,spring
New York,2011-04-01,12.724169457631596,spring
New York,2011-04-02,7.8178362982091265,spring
New York,2011-04-03,10.67614898256612,spring
New York,2011-04-04,16.180602904261903,spring
New York,2011-04-05,6.453600918381941,spring
New York,2011-04-06,6.333076566148842,spring
New York,2011-04-07,10.046148913704823,spring
New York,2011-04-08,16.115846507696695,spring
New York,2011-04-09,15.47947200714465,spring
New York,2011-04-10,9.790364203130407,spring
New York,2011-04-11,15.8524957872613,spring
New York,2011-04-12,6.58747952026875,spring
New York,2011-04-13,14.996986629346388,spring
New York,2011-04-14,9.982684771521322,spring
New York,2011-04-15,8.70950534298205,spring
New York,2011-04-16,15.973948780859,spring
New York,2011-04-17,15.11334907199732,spring
New York,2011-04-18,17.582464552390796,spring
New York,2011-04-19,16.04389390314655,spring
New York,2011-04-20,13.68253369976126,spring
New York,2011-04-21,10.203949556566894,spring
New York,2011-04-22,5.651568099428975,spring
New York,2011-04-23,9.435557357332456,spring
New York,2011-04-24,1.6796845545441315,spring
New York,2011-04-25,11.464344504433395,spring
New York,2011-04-26,2.9329616198172115,spring
New York,2011-04-27,8.033393957398983,spring
New York,2011-04-28,10.40582321429894,spring
New York,2011-04-29,8.728959231217495,spring
New York,2011-04-30,8.292317307168055,spring
New York,2011-05-01,11.831702200763015,spring
New York,2011-05-02,14.999273505213022,spring
New York,2011-05-03,10.07610500865118,spring
New York,2011-05-04,6.1012301353241325,spring
New York,2011-05-05,0.9853312966780976,spring
New York,2011-05-06,6.290379732615905,spring
New York,2011-05-07,8.330276737943286,spring
New York,2011-05-08,3.053178742280201,spring
New York,2011-05-09,-2.124913611705262,spring
New York,2011-05-10,11.858103295314088,spring
New York,2011-05-11,17.640139165998498,spring
New York,2011-05-12,11.701413793071449,spring
New York,2011-05-13,13.508596050685727,spring
New York,2011-05-14,8.780856178104177,spring
New York,2011-05-15,6.225219493605568,spring
New York,2011-05-16,7.645630945747294,spring
New York,2011-05-17,-0.031821963580966894,spring
New York,2011-05-18,8.149324819638174,spring
New York,2011-05-19,14.909997958679622,spring
New York,2011-05-20,10.550861919874098,spring
New York,2011-05-21,16.054738894039467,spring
New York,2011-05-22,11.462876433597973,spring
New York,2011-05-23,6.663002126514822,spring
New York,2011-05-24,14.053677253348681,spring
New York,2011-05-25,9.29716347790273,spring
New York,2011-05-26,5.451993807298761,spring
New York,2011-05-27,11.144203830848056,spring
New York,2011-05-28,13.004766760996464,spring
New York,2011-05-29,17.34735158060743,spring
New York,2011-05-30,4.047937212288927,spring
New York,2011-05-31,7.7607117211384615,spring
New York,2011-06-01,23.198754253862635,summer
New York,2011-06-02,24.028627047808776,summer
New York,2011-06-03,19.592695757670626,summer
New York,2011-06-04,31.685815671309335,summer
New York,2011-06-05,31.474034635018207,summer
New York,2011-06-06,19.57737024191157,summer
New York,2011-06-07,19.62773902254852,summer
New York,2011-06-08,24.500631895472186,summer
New York,2011-06-09,24.196393268364105,summer
New York,2011-06-10,21.616295932089294,summer
New York,2011-06-11,18.625613124246374,summer
New York,2011-06-12,24.499261027274148,summer
New York,2011-06-13,31.640337676291352,summer
New York,2011-06-14,30.948964139925586,summer
New York,2011-06-15,15.999280563670103,summer
New York,2011-06-16,17.858845272294364,summer
New York,2011-06-17,29.035323483929815,summer
New York,2011-06-18,24.076617994592805,summer
New York,2011-06-19,24.28916077291883,summer
New York,2011-06-20,16.175256943364445,summer
New York,2011-06-21,28.27786065496841,summer
New York,2011-06-22,20.049246203926195,summer
New York,2011-06-23,27.494465294312203,summer
New York,2011-06-24,21.014782472455042,summer
New York,2011-06-25,26.81958997959045,summer
New York,2011-06-26,9.083301468211832,summer
New York,2011-06-27,14.629140060080822,summer
New York,2011-06-28,24.86032298644896,summer
New York,2011-06-29,26.951755935010183,summer
New York,2011-06-30,21.060642464639923,summer
New York,2011-07-01,23.28068841780192,summer
New York,2011-07-02,31.484598393503116,summer
New York,2011-07-03,23.154868854835986,summer
New York,2011-07-04,31.20561498909161,summer
New York,2011-07-05,30.895851492967232,summer
New York,2011-07-06,27.851021377270094,summer
New York,2011-07-07,31.791663786097992,summer
New York,2011-07-08,22.057779769374065,summer
New York,2011-07-09,21.807779620470704,summer
New York,2011-07-10,30.065855111960758,summer
New York,2011-07-11,24.10121466085254,summer
New York,2011-07-12,18.489665853186875,summer
New York,2011-07-13,30.75775263721899,summer
New York,2011-07-14,19.859083146652125,summer
New York,2011-07-15,17.59772379202981,summer
New York,2011-07-16,18.94025551790572,summer
New York,2011-07-17,27.574389362556943,summer
New York,2011-07-18,18.007517735119386,summer
New York,2011-07-19,19.361530364041904,summer
New York,2011-07-20,26.05082054420226,summer
New York,2011-07-21,22.121746017211187,summer
New York,2011-07-22,17.73483167586721,summer
New York,2011-07-23,29.37096117160442,summer
New York,2011-07-24,26.44230005239055,summer
New York,2011-07-25,24.752539097741675,summer
New York,2011-07-26,22.818161542630747,summer
New York,2011-07-27,20.749034768270967,summer
New York,2011-07-28,30.857187367013182,summer
New York,2011-07-29,20.421977502834388,summer
New York,2011-07-30,22.499895175135393,summer
New York,2011-07-31,18.01758792493654,summer
New York,2011-08-01,29.405230448603533,summer
New York,2011-08-02,26.948117214685688,summer
New York,2011-08-03,25.2298004589051,summer
New York,2011-08-04,27.6455717428251,summer
New York,2011-08-05,22.49599379439687,summer
New York,2011-08-06,31.50034409542895,summer
New York,2011-08-07,25.35030630411425,summer
New York,2011-08-08,28.755060211246793,summer
New York,2011-08-09,24.523734540560934,summer
New York,2011-08-10,24.02290180619253,summer
New York,2011-08-11,22.063335237806633,summer
New York,2011-08-12,21.827049215916208,summer
New York,2011-08-13,21.285500273847532,summer
New York,2011-08-14,17.347576502970288,summer
New York,2011-08-15,21.596601511065234,summer
New York,2011-08-16,26.579503568966235,summer
New York,2011-08-17,36.75091410279167,summer
New York,2011-08-18,21.975133001634376,summer
New York,2011-08-19,21.369188880658204,summer
New York,2011-08-20,25.90043665419826,summer
New York,2011-08-21,25.203092075531007,summer
New York,2011-08-22,33.493450898915945,summer
New York,2011-08-23,20.459907797592436,summer
New York,2011-08-24,29.616448674563657,summer
New York,2011-08-25,22.58719942467226,summer
New York,2011-08-26,27.011314145825214,summer
New York,2011-08-27,20.89399584852051,summer
New York,2011-08-28,22.907699273017112,summer
New York,2011-08-29,21.524397321401956,summer
New York,2011-08-30,24.47640911989683,summer
New York,2011-08-31,20.23422251910595,summer
New York,2011-09-01,21.88205877680626,autumn
New York,2011-09-02,14.993484668354158,autumn
New York,2011-09-03,15.058485641405875,autumn
New York,2011-09-04,17.84206148642737,autumn
New York,2011-09-05,3.221748834138282,autumn
New York,2011-09-06,24.016673761806523,autumn
New York,2011-09-07,8.73359960101778,autumn
New York,2011-09-08,20.52310861999957,autumn
New York,2011-09-09,20.216767395985727,autumn
New York,2011-09-10,13.18494796319237,autumn
New York,2011-09-11,18.38019755535424,autumn
New York,2011-09-12,17.54192814279267,autumn
New York,2011-09-13,17.68779151444182,autumn
New York,2011-09-14,21.166259605483383,autumn
New York,2011-09-15,21.50228092030971,autumn
New York,2011-09-16,23.121864919507154,autumn
New York,2011-09-17,12.644567233948655,autumn
New York,2011-09-18,13.42663231338984,autumn
New York,2011-09-19,17.695267218513806,autumn
New York,2011-09-20,11.151945783207434,autumn
New York,2011-09-21,14.678891694168342,autumn
New York,2011-09-22,7.5634807614483694,autumn
New York,2011-09-23,14.550979876757372,autumn
New York,2011-09-24,20.319003105369212,autumn
New York,2011-09-25,17.4738301252801,autumn
New York,2011-09-26,18.308387506355494,autumn
New York,2011-09-27,25.313656249882253,autumn
New York,2011-09-28,8.760127492732614,autumn
New York,2011-09-29,15.503639426158855,autumn
New York,2011-09-30,18.559700745475965,autumn
New York,2011-10-01,22.554882954599044,autumn
New York,2011-10-02,17.799307882400626,autumn
New York,2011-10-03,16.29854721323451,autumn
New York,2011-10-04,20.09462335678198,autumn
New York,2011-10-05,14.885636978243076,autumn
New York,2011-10-06,17.41522594786916,autumn
New York,2011-10-07,13.094513449574647,autumn
New York,2011-10-08,15.788516888290445,autumn
New York,2011-10-09,19.517511926518303,autumn
New York,2011-10-10,6.78450337448956,autumn
New York,2011-10-11,14.674670317420478,autumn
New York,2011-10-12,18.697210630516828,autumn
New York,2011-10-13,7.4675920261082265,autumn
